356479,0
300399,2
246152,2
898044,0
26331,1
121476,0
115546,1
954773,2
660713,2
69382,0
938022,0
534755,0
308774,1
702104,0
496887,0
977999,0
757412,0
589797,1
489064,0
818348,0
40247,1
568062,1
104684,0
387660,1
7017,1
489781,1
18235,1
972041,0
272264,0
251798,0
73597,1
642385,0
787058,0
828579,0
352443,1
568009,0
343943,1
765761,1
843770,0
570848,0
566301,1
804182,0
759422,1
498325,0
7323,1
329719,0
646248,0
864206,1
217306,0
945514,0
471999,0
461930,0
331272,3
473790,1
350564,1
693377,1
265302,0
475252,2
968815,2
842163,1
553408,0
368462,2
874609,1
704428,0
962836,0
862274,1
229458,0
661795,0
168190,0
587171,0
308628,1
891915,0
418216,0
977638,0
853866,0
920935,1
590199,0
611281,0
839163,0
796625,0
529136,0
717321,1
814311,0
23215,1
545373,1
824644,0
148823,0
989927,1
354076,1
544270,0
83303,1
816676,1
188526,1
790777,1
242006,0
984047,1
105852,0
556927,2
808412,0
414835,0
389885,1
691384,1
860249,1
793811,0
274766,1
765375,0
899993,1
959642,1
536380,1
713232,0
951971,0
434648,0
979895,1
539589,3
417949,1
717600,1
905304,0
490854,0
37133,6
644778,1
391483,0
517122,0
948855,1
277699,0
963087,0
228227,0
500663,0
293264,0
770187,1
955121,0
374350,0
738075,0
95994,0
590276,1
438037,0
772052,1
474807,0
54706,1
933197,1
356850,1
917832,0
404796,1
613779,0
391563,1
343972,0
493183,1
601910,1
59300,1
23045,1
425290,0
441304,1
504522,1
521285,0
877160,1
96475,1
698060,0
338595,1
951527,0
499667,0
982292,1
599606,0
705926,0
84042,0
839262,0
659184,0
349951,1
626120,1
260075,0
112939,0
322358,2
352649,1
58267,0
54298,1
157953,1
611192,0
861518,1
830955,1
184551,0
913602,0
612133,1
232306,2
423968,0
838801,1
973892,1
684264,0
803531,0
704669,1
797847,1
525548,1
677551,1
401021,1
450395,0
977551,1
518947,1
484131,0
569058,0
588987,0
896453,0
845355,0
737783,0
868754,1
341987,1
357227,0
610709,0
369091,0
124023,0
783018,1
33728,0
599288,0
47082,1
288481,0
933007,0
991647,0
570399,0
495730,2
617968,1
879099,1
224706,0
175769,0
123528,1
490301,0
39861,0
250585,0
761130,0
778007,1
940173,1
725221,1
123511,0
35570,0
529078,1
456661,0
464513,0
474162,1
550165,1
5435,0
423537,0
201425,0
655872,0
88258,0
519699,1
255928,2
321125,0
215189,1
332275,0
897977,0
895152,1
996605,0
969193,0
546238,1
332008,2
368506,0
623273,1
555339,1
327116,1
223108,2
78281,0
544935,1
422119,1
981167,0
888793,0
744628,1
279184,0
731146,1
903317,1
489455,1
932611,0
213970,1
284217,0
441542,1
624851,0
110592,0
158180,1
531294,1
248935,1
124509,1
574773,0
145066,0
955559,1
141178,0
564226,0
511281,0
61238,0
159902,0
20290,0
590123,0
141887,0
705343,1
453625,0
680497,0
746859,0
577438,1
130248,0
953219,1
118899,1
806043,1
840731,1
668429,2
30654,2
151380,1
442858,1
690331,0
183444,0
380214,0
734585,0
192124,1
364434,1
988287,1
58593,0
454940,0
481596,1
326745,0
5621,1
928454,3
793239,1
981649,0
81608,0
272947,0
527165,1
489352,1
870573,0
896459,0
249277,2
977448,1
410532,3
123544,1
82597,0
609747,0
965048,0
867744,0
338539,0
292472,1
94380,1
38767,0
774058,0
924811,0
677473,0
911870,0
236816,0
452941,0
108876,0
499617,0
598926,0
409934,1
177116,1
907846,0
463611,0
28862,0
41747,1
473582,0
870409,1
576085,1
113830,0
661970,1
126667,0
507196,1
706901,0
522856,1
814946,0
907307,1
702933,1
417249,0
750179,0
475859,0
449683,0
352130,2
720983,3
847835,0
958776,0
610294,0
586051,1
116636,0
663843,0
328142,1
148731,0
301342,1
725196,1
761619,1
34630,0
597529,0
423120,0
321671,0
471345,1
537329,1
322575,0
284248,0
920106,1
602802,0
890558,0
799262,0
546696,0
156115,1
425107,1
614663,1
82893,0
243799,1
52240,0
246090,0
478861,1
522467,1
417337,2
418474,1
689356,1
523790,1
309430,1
598911,1
738545,0
437311,1
67731,0
495638,0
146931,1
103946,0
564650,0
103510,0
157911,1
401734,0
357577,0
11068,0
469628,0
304657,1
653764,1
232811,1
450306,0
212567,0
83215,1
939553,1
989822,0
176070,4
70620,1
885908,0
289670,0
568208,1
48727,0
330633,1
659080,1
735116,1
697990,1
547187,1
961891,1
461001,0
976605,0
493986,0
177303,0
323486,2
650937,0
770869,1
835744,0
339583,0
665851,0
915082,0
618440,1
989268,0
582299,1
160340,1
512962,0
949949,0
964846,0
747819,0
611448,0
584976,1
313867,1
369531,2
208432,0
61134,0
477065,0
468153,0
161782,2
441441,0
840935,5
774209,0
747184,0
388751,0
381833,0
135431,1
773358,0
955699,3
441123,0
32993,2
58972,1
186107,1
861778,0
616854,0
990770,1
382168,0
281183,1
842700,1
289330,0
884010,0
87962,1
231621,1
194562,2
871745,0
62085,0
782227,0
234612,1
704551,0
952688,0
581305,1
819910,0
540050,1
718093,0
153613,0
839516,1
4258,1
539264,1
187290,1
467,0
626472,0
731581,0
566601,0
416992,1
470648,1
302298,1
586436,0
670119,1
203311,0
110442,1
509302,0
969964,1
788862,0
734678,0
500713,2
380828,1
563250,0
216786,1
779078,1
225559,0
226230,1
159465,0
348264,0
130988,1
748107,0
195465,1
57100,1
299167,2
958584,0
387214,1
606723,2
5124,1
571807,0
960576,1
963627,0
490862,0
426587,0
665092,0
322025,1
561755,1
995045,1
21115,1
372751,0
908485,2
351180,1
728772,0
103219,1
857362,1
489094,2
425703,0
722095,1
297140,1
443265,1
897344,0
719212,0
952314,1
443270,1
111944,0
827095,1
310898,1
419529,0
247652,0
841501,0
124180,0
853010,0
66146,0
188343,0
97859,0
185233,0
48642,0
550713,0
488042,1
831231,1
763761,2
131166,0
144415,6
528253,1
190694,0
630995,1
297624,4
352312,0
405116,0
7856,0
8625,2
212782,0
262618,1
323471,1
807709,2
96079,0
30466,0
237565,0
885568,1
758455,0
817784,3
598851,0
835070,0
477310,1
990975,1
941816,0
782902,0
315123,0
587928,1
13989,5
524084,1
761816,0
588759,1
984673,2
353317,0
675264,0
107788,0
385665,1
359609,0
362968,1
446511,1
67295,2
557827,4
591582,0
598110,0
86776,0
72022,2
130919,1
320314,0
194853,1
279792,0
744372,1
450,0
499089,0
63778,0
558784,1
605004,1
839158,1
13482,1
936155,1
205720,0
16518,1
394171,1
327154,0
943310,1
23374,0
162976,1
625530,0
642155,1
781892,1
706964,3
432764,1
796467,1
640658,0
475066,2
771267,0
250177,0
958773,0
557213,0
466880,0
54305,1
694631,0
594380,1
686183,0
35419,1
413983,0
36223,2
435763,1
487292,0
714797,0
124935,1
276047,1
627258,0
809059,0
825012,1
927349,0
990590,1
857613,0
438956,2
446048,1
531985,1
659898,1
712570,1
653292,2
453551,1
773671,0
234369,0
872053,0
821485,1
286595,1
701699,1
443360,1
500199,0
647094,1
945092,1
597294,0
654543,0
543594,0
781819,1
895788,0
177774,1
100268,0
430859,0
408616,0
188756,0
507258,1
538925,0
326501,0
637305,0
230909,1
443420,1
496385,0
261079,0
930151,1
656503,0
850821,1
127187,1
163029,1
81739,0
247287,5
169754,2
187625,0
296201,1
434708,1
191422,0
470386,0
998134,0
304913,1
690540,1
371652,1
219693,1
263636,0
611250,1
258604,1
426851,3
961578,1
934483,0
176183,1
423622,0
876998,1
645329,1
84799,0
878229,1
908906,1
133259,0
702290,0
552242,0
521593,1
942029,0
125798,3
186266,0
118321,1
676640,0
143972,1
47914,1
253600,0
46532,1
35408,0
859496,0
110926,1
400963,1
933105,1
501439,0
54571,0
529856,1
19168,0
147636,1
448705,0
991005,1
916286,1
544397,0
592191,1
14582,0
956385,1
830311,1
54127,1
280656,1
192928,0
301794,1
502823,1
877629,0
844269,0
491163,1
752780,1
876011,1
861134,0
623020,1
584147,0
371697,0
545901,0
841701,2
630276,1
378942,0
37200,0
184067,1
22627,1
982325,1
66496,1
916239,0
573676,1
12767,1
473826,0
278984,1
810272,1
563867,0
22127,0
791583,0
856459,0
856629,0
889746,0
276541,0
819536,1
364602,0
619528,1
250120,1
747488,0
803116,1
40604,1
199047,0
661950,1
759005,0
136468,0
45,0
995072,1
682664,1
804661,1
652546,1
518406,0
569740,0
322900,0
260273,3
394147,1
230996,0
443725,1
742948,0
532973,0
285646,1
765945,0
864006,1
298326,1
845626,1
803507,0
450498,1
792241,1
426750,1
240794,0
523520,0
532187,0
250931,0
866833,0
281105,1
279800,1
3016,0
879496,1
191885,1
753862,0
620684,0
484919,2
529101,2
520886,0
393214,0
128616,1
711258,0
690937,1
661556,2
708665,1
879575,0
795508,0
52845,0
540195,1
688366,1
281778,1
96270,0
450748,0
646559,1
261499,1
265240,1
51147,3
287582,1
476587,0
419497,0
59035,0
235496,1
802102,1
557441,1
17941,1
564618,1
298709,0
144204,1
589418,1
550749,0
634249,0
108553,1
117668,1
191575,0
835160,1
500791,1
231714,1
406687,0
651020,0
495733,0
195642,1
791134,0
843813,0
549849,0
887665,0
54369,0
119523,1
629157,0
906303,1
386112,0
120882,0
989710,0
960906,1
108617,0
660618,0
50760,1
746165,0
96527,1
503037,0
198424,0
267421,0
337077,3
231210,0
618350,0
624207,1
843741,1
634118,1
694703,0
363019,1
681231,0
888739,0
374952,1
967842,1
667293,2
343654,1
426874,1
82031,1
492667,0
807017,0
858443,1
366861,1
767691,2
30262,1
990728,0
971427,1
359710,1
854043,0
808250,0
870309,0
151641,1
57447,1
81696,0
816345,1
790190,1
50843,3
412291,1
439870,1
532792,0
432260,1
76985,0
410096,0
233577,0
325211,0
375222,0
217809,0
256254,2
429273,1
829453,0
897834,0
478963,1
132865,0
530855,1
896973,0
543332,0
783828,0
135754,0
3663,0
441817,0
136241,2
684682,0
100945,0
250887,1
55595,1
889418,1
946583,0
3002,2
832941,1
336480,1
858073,0
972038,1
808459,0
464841,0
137274,0
401567,0
673109,0
962266,1
142493,1
542559,1
171912,1
863611,0
126443,0
992915,0
357660,0
333951,0
223951,1
520428,0
391877,3
18879,0
481137,1
630355,0
352155,1
127362,1
597813,1
605335,0
414244,1
960020,1
583585,0
153434,6
31664,1
846664,0
223031,0
849959,0
776568,1
74084,0
896776,0
594560,1
122783,6
903493,1
312617,0
822592,0
967273,1
526340,1
384973,1
839272,1
568885,0
585488,1
675202,0
698553,2
721312,0
65020,1
838084,0
982770,3
849489,0
923183,1
628322,1
571587,0
129218,1
304340,0
641632,0
514619,0
553085,0
968061,0
914390,1
345799,1
502409,1
914413,0
224590,0
221104,0
869464,0
361791,0
205004,1
667622,0
572264,0
404261,1
398672,1
632796,1
631639,0
419834,0
416055,0
604922,0
917566,1
915115,0
297554,1
277149,0
642011,0
189613,0
212361,1
16621,1
867960,1
677293,2
727091,1
398085,1
541384,1
783374,1
411130,0
120336,0
231220,2
836455,0
948475,2
320153,1
561261,0
184450,1
666123,0
678590,0
584202,1
125775,0
67584,0
440666,0
730374,1
909846,1
282058,0
545761,0
162232,1
495681,0
513073,1
472040,1
882603,0
134855,0
221782,1
21852,1
857851,1
758352,0
69763,0
124921,1
325,1
670798,3
12219,0
609975,0
930836,0
887048,0
584934,1
3240,1
756360,1
96623,2
626446,0
166682,1
585798,0
323849,1
898785,0
330350,1
935626,1
130993,0
400663,1
808729,1
345816,0
9122,0
930234,0
264820,0
697680,0
601914,0
93455,1
583259,1
389895,0
449576,1
97466,1
894575,0
797813,1
370503,2
399800,1
623501,0
719276,1
805493,0
134649,0
369571,1
88778,1
347267,1
869312,0
850210,1
561018,0
128058,0
801401,1
349183,1
695870,2
155523,1
689479,0
162397,1
65067,0
321900,0
637932,1
243646,0
900086,1
118110,0
918674,1
332761,0
36655,0
322341,1
434459,1
217676,1
147652,0
282844,1
886574,4
753514,1
583153,1
68475,0
463452,1
821730,0
650098,1
324753,1
164074,0
422657,1
483822,1
281270,0
709055,0
533099,0
375703,1
610682,0
153744,0
830104,0
829274,1
795386,0
201851,0
571762,2
77023,0
210404,1
748303,0
345759,0
813809,1
466863,0
268345,0
733883,1
406360,1
648753,0
26511,0
849241,0
190549,2
94691,0
770035,0
852777,0
716174,1
748356,0
522308,0
735649,1
267574,2
473436,0
696360,1
755875,1
211773,0
244734,0
766500,1
693227,0
395650,1
523261,1
711305,0
656061,0
348278,0
444212,0
955455,0
867594,1
493549,1
416630,1
912619,0
754755,1
521981,1
311541,0
327699,0
287800,0
511594,0
846730,0
514292,0
757056,0
604774,0
32511,1
821854,0
465782,1
25743,1
208463,0
658342,0
846456,1
666793,3
146910,1
688786,1
942935,1
946325,1
769285,5
405177,1
616857,1
405114,1
776547,0
966329,0
557489,1
894187,0
377753,0
410294,2
874084,0
649611,1
904166,1
310522,1
127845,1
401057,1
355878,0
38611,0
878424,0
908768,0
756057,1
758906,1
326988,0
739417,1
629178,2
442242,1
688155,0
839982,0
69713,0
980352,1
602939,3
392135,0
437721,0
157432,1
194158,2
938599,0
828948,1
276978,1
225971,5
333459,1
930952,1
893619,0
251852,0
553692,3
122868,0
725047,0
937013,1
930247,1
810195,0
31718,1
715152,0
783560,1
74272,0
465278,0
222471,0
701506,1
723269,0
453327,1
734546,1
251683,0
63299,1
201492,0
123558,1
778502,0
67688,1
998289,0
542769,1
616595,2
32009,0
46829,1
387440,0
170641,0
613178,0
163013,0
483323,0
867644,0
235580,1
441782,1
973657,0
668497,0
320999,1
729154,0
723590,1
258239,0
538063,1
313667,1
228249,0
160881,1
135707,0
545540,1
802368,1
711076,1
497010,0
770372,0
133943,1
699099,1
542039,0
2633,0
144016,1
841487,0
198828,0
380647,0
512188,1
664338,0
921564,0
876734,0
31990,1
722361,0
5270,0
526467,1
759850,0
981572,2
957414,0
558778,1
734551,1
949828,1
800976,0
25945,0
442180,0
646457,0
324344,0
595423,0
51270,0
378114,1
226319,0
325009,1
278730,0
406054,0
207704,1
810753,1
550235,1
219373,0
636045,0
517897,0
577587,0
255161,0
318098,1
90074,1
863440,0
116683,1
241252,1
659528,0
322737,0
989784,1
568590,1
343016,0
42658,1
837002,1
435541,0
231555,0
759314,0
337198,1
487420,0
886926,0
604637,1
755193,0
358678,1
407041,0
762573,0
62757,1
527418,0
991789,1
58562,0
48251,1
16702,0
340505,0
900077,0
623853,0
722942,1
62741,0
966457,0
876759,0
463596,1
578372,2
382203,1
958620,2
728175,0
590792,0
186559,1
77108,2
217951,0
53580,1
810722,1
551162,1
394281,1
647204,1
988698,1
580125,1
990439,1
560997,1
36132,1
814151,7
710825,0
511876,0
800814,0
943516,0
862659,0
54244,2
48006,0
50398,1
249729,0
625804,0
218287,0
521144,1
592939,1
618938,1
29867,1
248926,0
165792,1
29996,1
745188,1
982056,0
257839,0
82624,0
965100,0
412454,1
260790,1
30218,0
508142,0
256854,0
217048,1
758868,1
539942,1
75015,0
492592,0
201650,1
442480,0
224507,1
431821,0
928163,0
255889,0
655202,0
241611,2
626898,1
146383,0
266655,0
333607,1
949760,1
339307,0
422655,0
474230,2
922462,1
396045,1
325716,1
549722,2
17049,0
974375,0
333134,2
222589,1
570431,2
934851,0
997173,1
731451,0
652242,0
489733,0
252601,1
888285,1
699747,1
827416,1
214397,1
997370,0
169201,2
8361,1
576626,0
395616,1
51659,0
689485,1
937487,1
426581,0
273025,1
512866,0
401173,0
695575,3
105063,0
88360,0
409612,0
662116,1
5109,0
149456,0
487341,1
947645,2
912528,0
764222,0
57401,1
870092,1
932225,1
375380,1
738838,0
169986,0
603915,0
942001,1
709977,0
281893,1
980609,1
273960,0
755401,0
293163,0
322478,1
569112,1
50041,0
235935,0
229194,1
888903,0
711103,1
651668,1
946646,1
522893,0
268236,1
113977,1
460692,1
904468,0
137203,0
369084,1
718767,1
730775,0
690343,2
913346,0
113846,1
445972,1
767643,1
349923,0
79371,0
153001,0
912350,1
117539,0
668218,1
754442,2
217849,1
288552,0
754324,0
445912,0
16779,0
683942,0
630699,1
106694,1
177613,1
38849,1
515691,1
656915,1
591789,0
703128,3
991438,0
427382,0
567844,1
111212,0
974284,0
295908,1
748398,1
642829,0
46583,1
600706,1
347336,0
744785,1
262491,1
47377,0
605341,2
297792,0
448470,0
550822,1
526945,0
70804,0
347891,0
991584,1
43811,3
83204,1
281051,0
871762,1
294753,1
984685,0
641814,0
188272,1
642911,0
956003,0
412296,1
965749,0
33489,0
485787,0
188331,2
702120,1
553488,1
823518,1
931034,1
327297,0
549781,1
874809,0
580901,3
159238,1
678697,0
300646,2
414091,1
480890,1
506736,1
584170,0
130955,2
712979,1
30340,0
312465,1
503149,0
211263,0
419099,0
228852,1
412822,0
926224,0
856687,0
703279,0
356852,0
540446,0
596494,1
152142,1
531109,0
120428,0
196804,1
394468,2
126930,1
622352,1
752725,1
333927,1
246868,1
473849,0
753801,0
37743,1
834585,0
162582,1
746844,0
271679,1
428803,0
117363,0
481671,1
221666,3
104011,1
729750,1
546331,0
485030,1
350395,1
89819,0
862009,1
482252,1
86478,0
528176,1
122880,0
702697,0
554666,0
216097,0
34103,1
788039,0
687225,1
129977,1
399867,0
920822,0
931576,0
818936,0
820005,1
516592,1
415275,0
745508,0
520860,1
738302,0
497620,1
176139,1
344899,0
631435,0
299301,2
688291,1
411975,1
409825,1
661519,0
120162,2
435009,0
950001,1
760318,1
920286,1
207921,0
590001,0
302371,0
54767,0
378475,1
335681,0
564589,0
629122,1
579911,0
537294,1
595500,0
42601,1
808788,0
531001,0
52961,1
448195,1
37896,1
627728,1
181792,0
709266,0
776859,1
534212,0
260939,1
750187,1
327200,1
435374,1
796431,1
636741,0
726126,1
864582,1
515014,0
717339,1
117695,1
259249,0
126920,1
943801,1
935621,2
113729,0
278609,1
451411,1
236739,1
849920,1
936284,0
203051,0
766178,1
464638,0
346636,1
868829,0
968134,1
322950,0
487137,2
636643,0
645018,1
884598,1
526388,1
474605,1
125848,1
788979,1
251462,2
178204,0
796400,1
850881,0
214392,0
569730,0
669055,1
652747,0
955106,1
109061,0
171549,0
904467,1
624038,0
477993,0
306659,2
727743,0
452365,1
114778,0
334667,1
83217,0
730693,0
270903,2
700058,3
877383,0
691766,0
407353,0
874658,1
560016,0
802224,0
433056,1
479150,0
624529,0
553293,0
42488,0
694614,1
222292,0
447724,1
27301,1
177129,1
547637,1
520287,1
430336,1
199225,0
317184,0
114397,0
28938,1
152747,0
320115,0
434067,0
382544,0
823563,0
572678,0
551472,1
730375,0
67982,0
131281,0
738789,1
949055,0
294347,1
475923,1
889087,0
990382,1
326411,2
735538,0
573950,1
994093,0
869517,0
457004,0
749283,0
334886,2
793654,1
955769,1
475626,1
165772,1
141923,0
984944,3
334,0
670538,0
221740,0
394152,0
426660,0
404675,1
314394,2
716247,1
127211,0
523032,1
427449,0
484596,0
889972,0
832945,0
34309,1
78248,0
52946,1
914887,1
364029,1
484588,1
768304,0
968481,0
590085,0
144978,0
616214,1
420622,0
837701,0
150354,0
232414,1
152078,3
717893,0
398099,1
713720,1
286175,1
204012,0
392427,0
907200,0
362334,0
381032,1
746293,1
53925,1
138632,1
225256,1
134646,1
67163,0
822455,0
623242,0
645589,0
341463,0
504048,0
13450,1
530609,0
846453,0
393068,1
82448,1
526208,0
334510,0
3868,1
536216,1
593325,1
279424,0
559520,1
80092,1
